"CZ_TYPE","US_FIPS","lat","long"
"C",30077,46.844225,-112.9311
"C",30079,46.812384,-105.503994
"C",30081,46.077744,-114.105795
"C",30083,47.785633,-104.563408
"C",30085,48.282747,-104.99517
"C",30087,46.173233,-106.666746
"C",30089,47.756497,-115.180306
"C",30091,48.705523,-104.533913
"C",30093,45.896232,-112.660071
"C",30095,45.658545,-109.381576
"C",30097,45.811292,-109.944796
"C",30099,47.819035,-112.281725
"C",30101,48.645125,-111.733472
"C",30103,46.229441,-107.285772
"C",30105,48.34985,-106.670424
"C",30107,46.497047,-109.857147
"C",30109,46.962966,-104.274518
"C",30111,45.936987,-108.276656
"C",31001,40.520632,-98.500044
"C",31003,42.183225,-98.058037
"C",31005,41.57193,-101.695917
"C",31007,41.53975,-103.726263
"C",31009,41.931945,-99.996407
"C",31011,41.703934,-98.070476
"C",31013,42.21038,-103.081779
"C",31015,42.894448,-98.773022
"C",31017,42.359562,-99.92392
"C",31019,40.855226,-99.074983
"C",31021,41.854179,-96.337746
"C",31023,41.226072,-97.132039
"C",31025,40.909878,-96.140609
"C",31027,42.60456,-97.25687
"C",31029,40.53039,-101.694192
"C",31031,42.571323,-101.047653
"C",31033,41.214236,-103.011929
"C",31035,40.523669,-98.050858
"C",31037,41.57496,-97.088945
"C",31039,41.915865,-96.788517
"C",31041,41.393893,-99.726866
"C",31043,42.391645,-96.561356
"C",31045,42.711214,-103.134872
"C",31047,40.867378,-99.815154
"C",31049,41.111903,-102.332609
"C",31051,42.48528,-96.855862
"C",31053,41.577008,-96.645853
"C",31055,41.297091,-96.154066
"C",31057,40.180165,-101.681133
"C",31059,40.52504,-97.596705
"C",31061,40.183203,-98.96208
"C",31063,40.530947,-100.406683
"C",31065,40.191865,-99.909663
"C",31067,40.255234,-96.683453
"C",31069,41.633364,-102.302985
"C",31071,41.906868,-98.951231
"C",31073,40.509095,-99.823206
"C",31075,41.913957,-101.755965
"C",31077,41.567571,-98.530565
"C",31079,40.866027,-98.502664
"C",31081,40.872817,-98.022329
"C",31083,40.178766,-99.403418
"C",31085,40.537234,-101.047963
"C",31087,40.176896,-101.044217
"C",31089,42.459287,-98.784766
"C",31091,41.920317,-101.117324
"C",31093,41.216851,-98.513342
"C",31095,40.175736,-97.143103
"C",31097,40.39501,-96.265367
"C",31099,40.50912,-98.947602
"C",31101,41.194245,-101.644449
"C",31103,42.87548,-99.718351
"C",31105,41.199274,-103.703153
"C",31107,42.634404,-97.891349
"C",31109,40.783547,-96.688658
"C",31111,41.050322,-100.744481
"C",31113,41.542155,-100.443665
"C",31115,41.903183,-99.509852
"C",31117,41.648414,-101.120851
"C",31119,41.909929,-97.606856
"C",31121,41.16979,-98.031057
"C",31123,41.732204,-102.990594
"C",31125,41.402385,-97.991408
"C",31127,40.387389,-95.852721
"C",31129,40.176492,-98.046842
"C",31131,40.637992,-96.131027
"C",31133,40.13785,-96.245225
"C",31135,40.857646,-101.627468
"C",31137,40.516365,-99.406557
"C",31139,42.271413,-97.610992
"C",31141,41.576866,-97.513467
"C",31143,41.187925,-97.570663
"C",31145,40.16942,-100.468576
"C",31147,40.123743,-95.718603
"C",31149,42.394749,-99.420851
"C",31151,40.516802,-97.131755
"C",31153,41.115064,-96.109125
"C",31155,41.223388,-96.642097
"C",31157,41.850331,-103.701549
"C",31159,40.871944,-97.140383
"C",31161,42.512289,-102.36828
"C",31163,41.218743,-98.972849
"C",31165,42.470668,-103.73217
"C",31167,41.905045,-97.177109
"C",31169,40.173845,-97.596263
"C",31171,41.85573,-100.524703
"C",31173,42.154061,-96.533943
"C",31175,41.564094,-98.983484
"C",31177,41.533973,-96.224577
"C",31179,42.210746,-97.126243
"C",31181,40.180646,-98.49859
"C",31183,41.922575,-98.520853
"C",31185,40.873056,-97.596742
"C",32001,39.53771,-118.264166
"C",32003,36.214257,-115.013812
"C",32005,38.905129,-119.609019
"C",32007,41.141133,-115.351424
"C",32009,37.778966,-117.632382
"C",32011,39.977788,-116.272208
"C",32013,41.407914,-118.127591
"C",32015,39.90021,-117.04724
"C",32017,37.634605,-114.863037
"C",32019,39.022213,-119.197425
"C",32021,38.516647,-118.416279
"C",32023,37.965864,-116.459011
"C",32027,40.439639,-118.409477
"C",32029,39.438385,-119.524646
"C",32031,40.73132,-119.663269
"C",32033,39.418234,-114.900605
"C",32510,39.15306,-119.747368
"C",33001,43.519109,-71.425366
"C",33003,43.867774,-71.20156
"C",33005,42.92546,-72.248183
"C",33007,44.652548,-71.289431
"C",33009,43.926439,-71.842424
"C",33011,42.911532,-71.723055
"C",33013,43.299579,-71.680041
"C",33015,42.988664,-71.09908
"C",33017,43.293272,-71.035589
"C",33019,43.361188,-72.222084
"C",34001,39.469355,-74.633759
"C",34003,40.959698,-74.074727
"C",34005,39.875786,-74.663006
"C",34007,39.802407,-74.961249
"C",34009,39.085841,-74.846354
"C",34011,39.328434,-75.121628
"C",34013,40.7874,-74.246292
"C",34015,39.722875,-75.145679
"C",34017,40.731375,-74.078601
"C",34019,40.565283,-74.911969
"C",34021,40.282503,-74.703724
"C",34023,40.439621,-74.40743
"C",34025,40.287048,-74.152446
"C",34027,40.858896,-74.547292
"C",34029,39.865669,-74.258864
"C",34031,41.03789,-74.29828
"C",34033,39.573828,-75.357356
"C",34035,40.565527,-74.619938
"C",34037,41.137461,-74.691914
"C",34039,40.659871,-74.308696
"C",34041,40.853491,-75.009498
"C",35001,35.053628,-106.66908
"C",35003,33.901621,-108.391928
"C",35005,33.361604,-104.469837
"C",35006,34.928272,-107.99268
"C",35007,36.612964,-104.64011
"C",35009,34.572984,-103.346055
"C",35011,34.359273,-104.368696
"C",35013,32.349919,-106.834968
"C",35015,32.457835,-104.306434
"C",35017,32.732087,-108.381504
"C",35019,34.869782,-104.784968
"C",35021,35.858516,-103.847925
"C",35023,31.898052,-108.751929
"C",35025,32.795687,-103.413271
"C",35027,33.740841,-105.449805
"C",35028,35.870047,-106.307968
"C",35029,32.184523,-107.747191
"C",35031,35.583878,-108.253266
"C",35033,35.982841,-104.921898
"C",35035,32.615599,-105.751308
"C",35037,35.107018,-103.548071
"C",35039,36.509669,-106.693983
"C",35041,34.021207,-103.483004
"C",35043,35.685091,-106.883119
"C",35045,36.511624,-108.324578
"C",35047,35.476859,-104.803519
"C",35049,35.51453,-105.963972
"C",35051,33.119468,-107.188161
"C",35053,33.991658,-106.939136
"C",35055,36.576529,-105.637986
"C",35057,34.554978,-105.890557
"C",35059,36.488085,-103.475723
"C",35061,34.71684,-106.806582
"C",36001,42.58824,-73.97401
"C",36003,42.247853,-78.026153
"C",36005,40.848711,-73.852939
"C",36007,42.161977,-75.830283
"C",36009,42.239099,-78.662332
"C",36011,43.008546,-76.574587
"C",36013,42.304216,-79.407595
"C",36015,42.15528,-76.747179
"C",36017,42.478024,-75.602241
"C",36019,44.752712,-73.705643
"C",36021,42.247729,-73.626806
"C",36023,42.594039,-76.07624
"C",36025,42.193986,-74.966728
"C",36027,41.75477,-73.740041
"C",36029,42.752759,-78.778192
"C",36031,44.109601,-73.778431
"C",36033,44.594376,-74.31067
"C",36035,43.115609,-74.423678
"C",36037,43.00091,-78.192778
"C",36039,42.279821,-74.142025
"C",36041,43.657879,-74.502456
"C",36043,43.407489,-75.011683
"C",36045,43.996389,-76.052968
"C",36047,40.635045,-73.95064
"C",36049,43.782681,-75.44414
"C",36051,42.727485,-77.769779
"C",36053,42.910026,-75.663575
"C",36055,43.464484,-77.664658
"C",36057,42.900891,-74.435357
"C",36059,40.729612,-73.589414
"C",36061,40.776642,-73.970187
"C",36063,43.456731,-78.792142
"C",36065,43.242727,-75.434282
"C",36067,43.006516,-76.196134
"C",36069,42.856357,-77.303497
"C",36071,41.40241,-74.306252
"C",36073,43.502287,-78.229726
"C",36075,43.461443,-76.209262
"C",36077,42.629776,-75.028841
"C",36079,41.427907,-73.743861
"C",36081,40.658566,-73.838017
"C",36083,42.710421,-73.513845
"C",36085,40.561263,-74.1399
"C",36087,41.154628,-74.024662
"C",36089,44.488112,-75.074311
"C",36091,43.106135,-73.855387
"C",36093,42.817552,-74.043559
"C",36095,42.591294,-74.438172
"C",36097,42.419776,-76.938603
"C",36099,42.782294,-76.827088
"C",36101,42.266725,-77.385525
"C",36103,40.943554,-72.692218
"C",36105,41.719993,-74.771577
"C",36107,42.178057,-76.297456
"C",36109,42.453006,-76.473483
"C",36111,41.947212,-74.265458
"C",36113,43.555105,-73.838139
"C",36115,43.312377,-73.439428
"C",36117,43.458758,-77.063164
"C",36119,41.152686,-73.745753
"C",36121,42.701363,-78.228567
"C",36123,42.638237,-77.104324
"C",37001,36.043954,-79.400573
"C",37003,35.920951,-81.177467
"C",37005,36.489356,-81.132299
"C",37007,34.974972,-80.109763
"C",37009,36.443469,-81.499334
"C",37011,36.07209,-81.920285
"C",37013,35.482313,-76.842014
"C",37015,36.059043,-76.962364
"C",37017,34.591938,-78.539489
"C",37019,34.038754,-78.227765
"C",37021,35.609371,-82.530423
"C",37023,35.746182,-81.70618
"C",37025,35.388346,-80.552728
"C",37027,35.966395,-81.512541
"C",37029,36.342344,-76.162488
"C",37031,34.858343,-76.53586
"C",37033,36.394298,-79.339609
"C",37035,35.661883,-81.214906
"C",37037,35.704994,-79.251454
"C",37039,35.13715,-84.061449
"C",37041,36.128979,-76.602752
"C",37043,35.052997,-83.752264
"C",37045,35.33463,-81.557114
"C",37047,34.261602,-78.639308
"C",37049,35.116829,-77.08132
"C",37051,35.050192,-78.828719
"C",37053,36.372174,-75.941224
"C",37055,35.606269,-75.767536
"C",37057,35.795131,-80.207107
"C",37059,35.929355,-80.542552
"C",37061,34.934403,-77.933543
"C",37063,36.033828,-78.878125
"C",37065,35.917077,-77.602742
"C",37067,36.132466,-80.256961
"C",37069,36.088241,-78.28309
"C",37071,35.293344,-81.177256
"C",37073,36.442135,-76.702355
"C",37075,35.348364,-83.830915
"C",37077,36.299884,-78.657634
"C",37079,35.481959,-77.681688
"C",37081,36.079065,-79.788665
"C",37083,36.251438,-77.644842
"C",37085,35.368635,-78.87161
"C",37087,35.558882,-82.981307
"C",37089,35.336415,-82.479741
"C",37091,36.363517,-76.981616
"C",37093,35.017233,-79.241964
"C",37095,35.408157,-76.153687
"C",37097,35.806249,-80.87452
"C",37099,35.281052,-83.119962
"C",37101,35.513419,-78.367348
"C",37103,35.032268,-77.356195
"C",37105,35.476336,-79.172117
"C",37107,35.240068,-77.63551
"C",37109,35.488491,-81.226892
"C",37111,35.682271,-82.048044
"C",37113,35.152959,-83.421901
"C",37115,35.864207,-82.71263
"C",37117,35.847301,-77.119602
"C",37119,35.246862,-80.833832
"C",37121,36.013102,-82.163554
"C",37123,35.334415,-79.906602
"C",37125,35.308272,-79.492725
"C",37127,35.965945,-77.987555
"C",37129,34.183442,-77.864209
"C",37131,36.421774,-77.398352
"C",37133,34.763109,-77.499469
"C",37135,36.062526,-79.120034
"C",37137,35.147575,-76.665268
"C",37139,36.265199,-76.260691
"C",37141,34.512556,-77.888106
"C",37143,36.180897,-76.403244
"C",37145,36.38635,-78.965623
"C",37147,35.59249,-77.372739
"C",37149,35.277901,-82.167621
"C",37151,35.709915,-79.806215
"C",37153,35.004636,-79.755695
"C",37155,34.63921,-79.100881
"C",37157,36.381806,-79.782754
"C",37159,35.641355,-80.521721
"C",37161,35.402747,-81.919582
"C",37163,34.989298,-78.371174
"C",37165,34.840023,-79.477337
"C",37167,35.310449,-80.254374
"C",37169,36.393505,-80.266214
"C",37171,36.415416,-80.686463
"C",37173,35.568849,-83.465614
"C",37175,35.210103,-82.816666
"C",37177,35.87042,-76.165345
"C",37179,34.99182,-80.530426
"C",37181,36.365481,-78.405434
"C",37183,35.789846,-78.650624
"C",37185,36.398105,-78.099899
"C",37187,35.844713,-76.572291
"C",37189,36.235368,-81.709888
"C",37191,35.35419,-78.00867
"C",37193,36.208883,-81.166095
"C",37195,35.700357,-77.921598
"C",37197,36.158765,-80.665164
"C",37199,35.889326,-82.303954
"C",38001,46.096815,-102.533198
"C",38003,46.94255,-98.070195
"C",38005,48.071743,-99.351152
"C",38007,47.007044,-103.364016
"C",38009,48.794412,-100.831257
"C",38011,46.110144,-103.505943
"C",38013,48.786453,-102.520087
"C",38015,46.978829,-100.469533
"C",38017,46.927003,-97.252375
"C",38019,48.768439,-98.46379
"C",38021,46.107756,-98.496518
"C",38023,48.814754,-103.509326
"C",38025,47.354557,-102.612322
"C",38027,47.723436,-98.900474
"C",38029,46.284255,-100.237842
"C",38031,47.471431,-98.872876
"C",38033,46.938924,-103.844612
"C",38035,47.926003,-97.450851
"C",38037,46.357827,-101.639049
"C",38039,47.456334,-98.232286
"C",38041,46.435704,-102.454238
"C",38043,46.938273,-99.731198
"C",38045,46.464195,-98.526057
"C",38047,46.469278,-99.504585
"C",38049,48.233842,-100.633267
"C",38051,46.108682,-99.416487
"C",38053,47.742475,-103.403215
"C",38055,47.530459,-101.353087
"C",38057,47.307147,-101.833328
"C",38059,46.710819,-101.298265
"C",38061,48.210073,-102.364895
"C",38063,47.918667,-98.204428
"C",38065,47.118079,-101.33142
"C",38067,48.766896,-97.545405
"C",38069,48.238883,-99.966497
"C",38071,48.266163,-98.739031
"C",38073,46.449276,-97.647554
"C",38075,48.712781,-101.658152
"C",38077,46.265219,-96.93796
"C",38079,48.768271,-99.840463
"C",38081,46.108204,-97.630051
"C",38083,47.581359,-100.330986
"C",38085,46.110618,-101.061284
"C",38087,46.445834,-103.462462
"C",38089,46.817031,-102.662026
"C",38091,47.451062,-97.71892
"C",38093,46.972223,-98.956123
"C",38095,48.682183,-99.248158
"C",38097,47.446215,-97.164754
"C",38099,48.376979,-97.72223
"C",38101,48.216686,-101.540537
"C",38103,47.580851,-99.682213
"C",38105,48.355765,-103.501333
"C",39001,38.834468,-83.478082
"C",39003,40.771627,-84.106103
"C",39005,40.843273,-82.270127
"C",39007,41.906637,-80.745592
"C",39009,39.332604,-82.045844
"C",39011,40.561309,-84.224018
"C",39013,40.017682,-80.967727
"C",39015,38.931377,-83.866772
"C",39017,39.439747,-84.565734
"C",39019,40.579884,-81.090787
"C",39021,40.132775,-83.767604
"C",39023,39.917032,-83.783676
"C",39025,39.052054,-84.149485
"C",39027,39.430225,-83.795682
"C",39029,40.770073,-80.778455
"C",39031,40.29671,-81.930109
"C",39033,40.848524,-82.924783
"C",39035,41.760392,-81.724217
"C",39037,40.131542,-84.621248
"C",39039,41.321679,-84.486433
"C",39041,40.278941,-83.007462
"C",39043,41.554006,-82.525897
"C",39045,39.747694,-82.626685
"C",39047,39.555246,-83.461893
"C",39049,39.969875,-83.009086
"C",39051,41.597264,-84.124267
"C",39053,38.817046,-82.301746
"C",39055,41.499322,-81.173505
"C",39057,39.687479,-83.894894
"C",39059,40.056665,-81.497875
"C",39061,39.196927,-84.544187
"C",39063,41.000471,-83.666034
"C",39065,40.660415,-83.664077
"C",39067,40.292318,-81.091565
"C",39069,41.331584,-84.0689
"C",39071,39.184422,-83.601359
"C",39073,39.490342,-82.483447
"C",39075,40.565597,-81.930001
"C",39077,41.14508,-82.594641
"C",39079,39.013477,-82.614142
"C",39081,40.399384,-80.763527
"C",39083,40.40362,-82.422393
"C",39085,41.924116,-81.392643
"C",39087,38.603866,-82.517186
"C",39089,40.091505,-82.483435
"C",39091,40.387553,-83.766343
"C",39093,41.438805,-82.179722
"C",39095,41.682321,-83.468903
"C",39097,39.896607,-83.400885
"C",39099,41.01088,-80.770396
"C",39101,40.588034,-83.168803
"C",39103,41.116174,-81.899764
"C",39105,39.089807,-82.028397
"C",39107,40.535333,-84.632059
"C",39109,40.053326,-84.228413
"C",39111,39.726253,-81.090983
"C",39113,39.753736,-84.290591
"C",39115,39.624946,-81.861697
"C",39117,40.525266,-82.797729
"C",39119,39.966046,-81.943506
"C",39121,39.767232,-81.452493
"C",39123,41.545495,-83.012613
"C",39125,41.118948,-84.582125
"C",39127,39.743187,-82.237952
"C",39129,39.648947,-83.052827
"C",39131,39.071341,-83.052911
"C",39133,41.16897,-81.196962
"C",39135,39.73881,-84.644758
"C",39137,41.024533,-84.129879
"C",39139,40.774159,-82.542781
"C",39141,39.323897,-83.059536
"C",39143,41.355319,-83.142776
"C",39145,38.814889,-82.998675
"C",39147,41.119992,-83.127547
"C",39149,40.33668,-84.204142
"C",39151,40.814131,-81.365667
"C",39153,41.121847,-81.534928
"C",39155,41.306374,-80.7704
"C",39157,40.44749,-81.471105
"C",39159,40.295901,-83.367042
"C",39161,40.85552,-84.585775
"C",39163,39.252042,-82.485961
"C",39165,39.425652,-84.169906
"C",39167,39.450676,-81.490636
"C",39169,40.829661,-81.887194
"C",39171,41.564959,-84.584324
"C",39173,41.360183,-83.622682
"C",39175,40.839782,-83.313681
"C",40001,35.898043,-94.651026
"C",40003,36.729703,-98.323445
"C",40005,34.392469,-96.036558
"C",40007,36.748334,-100.483056
"C",40009,35.270601,-99.690057
"C",40011,35.877782,-98.428934
"C",40013,33.964004,-96.264137
"C",40015,35.16792,-98.381045
"C",40017,35.543354,-97.979889
"C",40019,34.251848,-97.287927
"C",40021,35.904367,-94.996796
"C",40023,34.027645,-95.554208
"C",40025,36.74839,-102.517698
"C",40027,35.206376,-97.323088
"C",40029,34.582861,-96.288039
"C",40031,34.66263,-98.476612
"C",40033,34.290676,-98.373438
"C",40035,36.76389,-95.201553
"C",40037,35.907732,-96.379793
"C",40039,35.645601,-98.997386
"C",40041,36.393375,-94.808217
"C",40043,35.97796,-99.014385
"C",40045,36.224258,-99.750139
"C",40047,36.378054,-97.78845
"C",40049,34.70935,-97.312723
"C",40051,35.021058,-97.88689
"C",40053,36.788254,-97.788151
"C",40055,34.933853,-99.552968
"C",40057,34.745971,-99.844194
"C",40059,36.80035,-99.662805
"C",40061,35.232295,-95.109576
"C",40063,35.052934,-96.251183
"C",40065,34.594006,-99.412235
"C",40067,34.105082,-97.83889
"C",40069,34.313455,-96.654254
"C",40071,36.814885,-97.143862
"C",40073,35.949436,-97.934557
"C",40075,34.921489,-98.981617
"C",40077,34.875137,-95.272262
"C",40079,34.897356,-94.695074
"C",40081,35.703117,-96.881392
"C",40083,35.914151,-97.450764
"C",40085,33.957804,-97.245093
"C",40087,35.016436,-97.449803
"C",40089,34.117073,-94.766086
"C",40091,35.369108,-95.671787
"C",40093,36.313119,-98.542015
"C",40095,34.027007,-96.770533
"C",40097,36.303804,-95.235638
"C",40099,34.485766,-97.071557
"C",40101,35.617551,-95.383911
"C",40103,36.384901,-97.236335
"C",40105,36.789615,-95.613312
"C",40107,35.466804,-96.327762
"C",40109,35.554611,-97.409401
"C",40111,35.6435,-95.965947
"C",40113,36.624299,-96.408112
"C",40115,36.835764,-94.802681
"C",40117,36.313704,-96.696669
"C",40119,36.079225,-96.975255
"C",40121,34.92554,-95.74813
"C",40123,34.721446,-96.691971
"C",40125,35.211393,-96.957007
"C",40127,34.377899,-95.408082
"C",40129,35.708554,-99.741572
"C",40131,36.377794,-95.601383
"C",40133,35.158366,-96.602857
"C",40135,35.502435,-94.750757
"C",40137,34.481361,-97.855607
"C",40139,36.746317,-101.483855
"C",40141,34.371085,-98.931701
"C",40143,36.120318,-95.941813
"C",40145,35.963479,-95.514098
"C",40147,36.70438,-95.906155
"C",40149,35.289497,-98.991436
"C",40151,36.726984,-98.863649
"C",40153,36.425619,-99.273661
"C",41001,44.703427,-117.691933
"C",41003,44.493882,-123.424664
"C",41005,45.160493,-122.195127
"C",41007,46.024509,-123.705037
"C",41009,45.941932,-123.081079
"C",41011,43.18591,-124.094133
"C",41013,44.163054,-120.371585
"C",41015,42.466439,-124.210929
"C",41017,43.915118,-121.225575
"C",41019,43.286328,-123.154476
"C",41021,45.43059,-120.319901
"C",41023,44.496326,-119.014057
"C",41025,43.064449,-118.987169
"C",41027,45.511775,-121.655976
"C",41029,42.411621,-122.675611
"C",41031,44.645151,-121.178632
"C",41033,42.386983,-123.57162
"C",41035,42.683761,-121.646168
"C",41037,42.788401,-120.38979
"C",41039,43.928329,-122.89769
"C",41041,44.641061,-123.911212
"C",41043,44.488898,-122.537208
"C",41045,43.188625,-117.603191
"C",41047,44.900898,-122.57626
"C",41049,45.425496,-119.602311
"C",41051,45.547711,-122.417363
"C",41053,44.900375,-123.398673
"C",41055,45.399216,-120.678512
"C",41057,45.45589,-123.759299
"C",41059,45.5912,-118.73388
"C",41061,45.304081,-117.999149
"C",41063,45.593753,-117.18558
"C",41065,45.164536,-121.165069
"C",41067,45.553542,-123.097615
"C",41069,44.736415,-120.026861
"C",41071,45.247827,-123.316399
"C",42001,39.869471,-77.21773
"C",42003,40.469757,-79.980451
"C",42005,40.81238,-79.464129
"C",42007,40.68414,-80.350721
"C",42009,39.998634,-78.494747
"C",42011,40.413957,-75.92686
"C",42013,40.498654,-78.309597
"C",42015,41.791504,-76.502123
"C",42017,40.336887,-75.10706
"C",42019,40.913847,-79.918978
"C",42021,40.510222,-78.710478
"C",42023,41.438291,-78.198323
"C",42025,40.918367,-75.705039
"C",42027,40.909128,-77.847877
"C",42029,39.974029,-75.749752
"C",42031,41.198159,-79.420369
"C",42033,41.000249,-78.473749
"C",42035,41.262624,-77.69636
"C",42037,41.045517,-76.40426
"C",42039,41.687876,-80.107795
"C",42041,40.164805,-77.263442
"C",42043,40.412565,-76.792634
"C",42045,39.916685,-75.398818
"C",42047,41.427332,-78.653937
"C",42049,42.117952,-80.096386
"C",42051,39.918907,-79.640119
"C",42053,41.513304,-79.249705
"C",42055,39.926772,-77.724521
"C",42057,39.91075,-78.122617
"C",42059,39.847707,-80.225655
"C",42061,40.422311,-77.968595
"C",42063,40.651432,-79.087545
"C",42065,41.138028,-79.012419
"C",42067,40.530673,-77.400438
"C",42069,41.440284,-75.609666
"C",42071,40.041992,-76.250198
"C",42073,40.992735,-80.334446
"C",42075,40.371448,-76.464819
"C",42077,40.614241,-75.590627
"C",42079,41.172787,-75.976035
"C",42081,41.343882,-77.055262
"C",42083,41.81459,-78.572463
"C",42085,41.300014,-80.252786
"C",42087,40.601615,-77.651832
"C",42089,41.05624,-75.329065
"C",42091,40.209999,-75.370201
"C",42093,41.029284,-76.665225
"C",42095,40.752791,-75.307447
"C",42097,40.851524,-76.709877
"C",42099,40.39778,-77.266328
"C",42101,40.009376,-75.133346
"C",42103,41.325949,-75.031514
"C",42105,41.748587,-77.894436
"C",42107,40.703682,-76.217788
"C",42109,40.755407,-77.072929
"C",42111,39.981297,-79.028486
"C",42113,41.439285,-76.511717
"C",42115,41.819665,-75.800969
"C",42117,41.766859,-77.257288
"C",42119,40.962179,-77.055475
"C",42121,41.400714,-79.765813
"C",42123,41.834298,-79.298182
"C",42125,40.200005,-80.252132
"C",42127,41.646602,-75.292493
"C",42129,40.311068,-79.466688
"C",42131,41.525173,-76.008731
"C",42133,39.921751,-76.728889
"C",44001,41.706831,-71.286637
"C",44003,41.674245,-71.580924
"C",44005,41.502504,-71.283689
"C",44007,41.869768,-71.578625
"C",44009,41.396792,-71.620282
"C",45001,34.229041,-82.454058
"C",45003,33.550013,-81.632983
"C",45005,32.979757,-81.363265
"C",45007,34.521235,-82.638603
"C",45009,33.203021,-81.053161
"C",45011,33.260552,-81.434228
"C",45013,32.358112,-80.689422
"C",45015,33.2077,-79.953655
"C",45017,33.67478,-80.780347
"C",45019,32.800458,-79.94248
"C",45021,35.049796,-81.607647
"C",45023,34.689342,-81.161249
"C",45025,34.637018,-80.159227
"C",45027,33.664682,-80.217889
"C",45029,32.835018,-80.655244
"C",45031,34.332185,-79.962115
"C",45033,34.390172,-79.374964
"C",45035,33.082186,-80.404697
"C",45037,33.776498,-81.968245
"C",45039,34.395669,-81.127001
"C",45041,34.028535,-79.710233
"C",45043,33.417531,-79.296333
"C",45045,34.892645,-82.372077
"C",45047,34.155796,-82.127876
"C",45049,32.778334,-81.143822
"C",45051,33.909269,-78.976675
"C",45053,32.43059,-81.021627
"C",45055,34.338356,-80.590885
"C",45057,34.686818,-80.703688
"C",45059,34.483676,-82.005498
"C",45061,34.15864,-80.251209
"C",45063,33.899477,-81.266277
"C",45065,33.897599,-82.316196
"C",45067,34.08362,-79.354001
"C",45069,34.60167,-79.679435
"C",45071,34.289881,-81.599676
"C",45073,34.748766,-83.06154
"C",45075,33.436135,-80.802913
"C",45077,34.885368,-82.723377
"C",45079,34.029095,-80.898037
"C",45081,34.005278,-81.727903
"C",45083,34.933271,-81.991052
"C",45085,33.91614,-80.382376
"C",45087,34.690397,-81.615896
"C",45089,33.626462,-79.716474
"C",45091,34.970188,-81.183187
"C",46003,43.724719,-98.577587
"C",46005,44.418265,-98.279422
"C",46007,43.186912,-101.677181
"C",46009,42.985799,-97.884199
"C",46011,44.376675,-96.797797
"C",46013,45.589254,-98.352175
"C",46015,43.729873,-99.092909
"C",46017,44.044306,-99.203998
"C",46019,44.896226,-103.501436
"C",46021,45.785575,-100.002107
"C",46023,43.206185,-98.595143
"C",46025,44.855211,-97.724912
"C",46027,42.91615,-96.980468
"C",46029,44.966285,-97.198837
"C",46031,45.685671,-101.179665
"C",46033,43.684943,-103.46225
"C",46035,43.680439,-98.155868
"C",46037,45.355161,-97.58143
"C",46039,44.75629,-96.690239
"C",46041,45.148049,-100.837953
"C",46043,43.391506,-98.358433
"C",46045,45.41168,-99.205362
"C",46047,43.221619,-103.512609
"C",46049,45.065476,-99.153564
"C",46051,45.172637,-96.772261
"C",46053,43.175142,-99.206591
"C",46055,44.282881,-101.595442
"C",46057,44.680619,-97.178598
"C",46059,44.546713,-99.004575
"C",46061,43.680612,-97.796845
"C",46063,45.596611,-103.473871
"C",46065,44.384452,-99.975684
"C",46067,43.33671,-97.749383
"C",46069,44.537174,-99.472736
"C",46071,43.677506,-101.626323
"C",46073,44.06341,-98.62317
"C",46075,43.951991,-100.686138
"C",46077,44.362969,-97.499313
"C",46079,44.02845,-97.123223
"C",46081,44.348767,-103.804947
"C",46083,43.27942,-96.722286
"C",46085,43.894812,-99.841925
"C",46087,43.680416,-97.358048
"C",46089,45.784249,-99.211421
"C",46091,45.737044,-97.58087
"C",46093,44.605282,-102.714169
"C",46095,43.58469,-100.760955
"C",46097,44.021541,-97.608122
"C",46099,43.667472,-96.795726
"C",46101,44.012429,-96.676054
"C",46102,43.33358,-102.561686
"C",46103,44.002349,-102.823801
"C",46105,45.483387,-102.467995
"C",46107,45.052713,-99.962003
"C",46109,45.623397,-96.947551
"C",46111,44.018942,-98.091709
"C",46115,44.923772,-98.339615
"C",46117,44.415547,-100.749163
"C",46119,44.722325,-100.131399
"C",46121,43.208794,-100.707664
"C",46123,43.349729,-99.876219
"C",46125,43.30867,-97.150185
"C",46127,42.831106,-96.650829
"C",46129,45.427605,-100.027856
"C",46135,43.006603,-97.388361
"C",46137,44.989764,-101.660827
"C",47001,36.116731,-84.195418
"C",47003,35.51366,-86.458294
"C",47005,36.070948,-88.071232
"C",47007,35.593561,-85.20591
"C",47009,35.688185,-83.922973
"C",47011,35.153914,-84.859414
"C",47013,36.401592,-84.159249
"C",47015,35.808394,-86.062404
"C",47017,35.965748,-88.452379
"C",47019,36.284744,-82.126593
"C",47021,36.255169,-87.100808
"C",47023,35.420253,-88.611353
"C",47025,36.501572,-83.660698
"C",47027,36.545749,-85.545717
"C",47029,35.916198,-83.119224
"C",47031,35.488765,-86.078202
"C",47033,35.818795,-89.132494
"C",47035,35.952398,-84.994761
"C",47037,36.169129,-86.78479
"C",47039,35.603136,-88.110292
"C",47041,35.982219,-85.833596
"C",47043,36.145533,-87.364155
"C",47045,36.054196,-89.398306
"C",47047,35.196993,-89.413803
"C",47049,36.369892,-84.937764
"C",47051,35.155926,-86.099203
"C",47053,35.991632,-88.933812
"C",47055,35.202723,-87.035319
"C",47057,36.277509,-83.509546
"C",47059,36.179487,-82.847523
